사고다발지fid,사고다발지id,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6679984,2021024,1123010600,11230005,서울특별시 동대문구5,서울특별시 동대문구 장안동(장안동삼거리 부근),4,4,0,1,3,0,127.071972496834,37.578929634996,"{""type"":""Polygon"",""coordinates"":[[[127.07376913,37.57892963],[127.07373461,37.57865185],[127.07363237,37.57838475],[127.07346634,37.57813858],[127.07324291,37.57792281],[127.07297065,37.57774573],[127.07266004,37.57761415],[127.072323,37.57753313],[127.0719725,37.57750577],[127.07162199,37.57753313],[127.07128496,37.57761415],[127.07097434,37.57774573],[127.07070209,37.57792281],[127.07047865,37.57813858],[127.07031263,37.57838475],[127.07021039,37.57865185],[127.07017587,37.57892963],[127.07021039,37.57920741],[127.07031263,37.57947452],[127.07047865,37.57972068],[127.07070209,37.57993645],[127.07097434,37.58011352],[127.07128496,37.58024509],[127.07162199,37.58032612],[127.0719725,37.58035348],[127.072323,37.58032612],[127.07266004,37.58024509],[127.07297065,37.58011352],[127.07324291,37.57993645],[127.07346634,37.57972068],[127.07363237,37.57947452],[127.07373461,37.57920741],[127.07376913,37.57892963]]]}"
6679175,2021024,1123010200,11230006,서울특별시 동대문구6,서울특별시 동대문구 용두동(서울시설공단 부근),3,3,0,2,1,0,127.038110017165,37.572680620215,"{""type"":""Polygon"",""coordinates"":[[[127.03990665,37.57268062],[127.03987213,37.57240282],[127.03976989,37.57213569],[127.03960386,37.5718895],[127.03938043,37.57167371],[127.03910817,37.57149662],[127.03879756,37.57136503],[127.03846052,37.57128399],[127.03811002,37.57125663],[127.03775951,37.57128399],[127.03742248,37.57136503],[127.03711186,37.57149662],[127.03683961,37.57167371],[127.03661617,37.5718895],[127.03645015,37.57213569],[127.03634791,37.57240282],[127.03631339,37.57268062],[127.03634791,37.57295842],[127.03645015,37.57322555],[127.03661617,37.57347173],[127.03683961,37.57368752],[127.03711186,37.5738646],[127.03742248,37.57399619],[127.03775951,37.57407722],[127.03811002,37.57410458],[127.03846052,37.57407722],[127.03879756,37.57399619],[127.03910817,37.5738646],[127.03938043,37.57368752],[127.03960386,37.57347173],[127.03976989,37.57322555],[127.03987213,37.57295842],[127.03990665,37.57268062]]]}"
6679986,2021024,1123010900,11230007,서울특별시 동대문구7,서울특별시 동대문구 휘경동(위생병원앞교차로 부근),3,3,0,2,1,0,127.063803378224,37.590517338405,"{""type"":""Polygon"",""coordinates"":[[[127.06560001,37.59051734],[127.06556549,37.5902396],[127.06546325,37.58997254],[127.06529722,37.58972641],[127.06507379,37.58951067],[127.06480153,37.58933362],[127.06449092,37.58920206],[127.06415388,37.58912105],[127.06380338,37.58909369],[127.06345287,37.58912105],[127.06311584,37.58920206],[127.06280522,37.58933362],[127.06253297,37.58951067],[127.06230953,37.58972641],[127.06214351,37.58997254],[127.06204127,37.5902396],[127.06200675,37.59051734],[127.06204127,37.59079507],[127.06214351,37.59106214],[127.06230953,37.59130826],[127.06253297,37.59152399],[127.06280522,37.59170104],[127.06311584,37.59183259],[127.06345287,37.5919136],[127.06380338,37.59194096],[127.06415388,37.5919136],[127.06449092,37.59183259],[127.06480153,37.59170104],[127.06507379,37.59152399],[127.06529722,37.59130826],[127.06546325,37.59106214],[127.06556549,37.59079507],[127.06560001,37.59051734]]]}"
6780483,2022042,1123010200,11230001,서울특별시 동대문구1,서울특별시 동대문구 용두동(경동시장앞교차로 부근),9,10,0,10,0,0,127.038551597779,37.578197693869,"{""type"":""Polygon"",""coordinates"":[[[127.03944991,37.57819769],[127.03943265,37.5780588],[127.03938153,37.57792525],[127.03929852,37.57780216],[127.0391868,37.57769428],[127.03905068,37.57760574],[127.03889537,37.57753995],[127.03872685,37.57749944],[127.0385516,37.57748576],[127.03837635,37.57749944],[127.03820783,37.57753995],[127.03805252,37.57760574],[127.03791639,37.57769428],[127.03780468,37.57780216],[127.03772166,37.57792525],[127.03767054,37.5780588],[127.03765328,37.57819769],[127.03767054,37.57833659],[127.03772166,37.57847014],[127.03780468,37.57859322],[127.03791639,37.57870111],[127.03805252,37.57878964],[127.03820783,37.57885543],[127.03837635,37.57889595],[127.0385516,37.57890962],[127.03872685,37.57889595],[127.03889537,37.57885543],[127.03905068,37.57878964],[127.0391868,37.57870111],[127.03929852,37.57859322],[127.03938153,37.57847014],[127.03943265,37.57833659],[127.03944991,37.57819769]]]}"
6780496,2022042,1123010300,11230002,서울특별시 동대문구2,서울특별시 동대문구 제기동(우리은행청량리중앙지점 부근),9,9,0,9,0,0,127.041037552342,37.579108732283,"{""type"":""Polygon"",""coordinates"":[[[127.04193587,37.57910873],[127.04191861,37.57896984],[127.04186749,37.57883629],[127.04178447,37.57871321],[127.04167276,37.57860532],[127.04153663,37.57851679],[127.04138132,37.578451],[127.0412128,37.57841048],[127.04103755,37.5783968],[127.0408623,37.57841048],[127.04069378,37.578451],[127.04053848,37.57851679],[127.04040235,37.57860532],[127.04029063,37.57871321],[127.04020762,37.57883629],[127.0401565,37.57896984],[127.04013924,37.57910873],[127.0401565,37.57924762],[127.04020762,37.57938117],[127.04029063,37.57950426],[127.04040235,37.57961214],[127.04053848,37.57970067],[127.04069378,37.57976646],[127.0408623,37.57980698],[127.04103755,37.57982065],[127.0412128,37.57980698],[127.04138132,37.57976646],[127.04153663,37.57970067],[127.04167276,37.57961214],[127.04178447,37.57950426],[127.04186749,37.57938117],[127.04191861,37.57924762],[127.04193587,37.57910873]]]}"
6780468,2022042,1123010300,11230003,서울특별시 동대문구3,서울특별시 동대문구 제기동(경동시장 부근),8,10,1,8,1,0,127.038313968116,37.579999458609,"{""type"":""Polygon"",""coordinates"":[[[127.03921228,37.57999946],[127.03919502,37.57986057],[127.0391439,37.57972702],[127.03906089,37.57960394],[127.03894917,37.57949606],[127.03881305,37.57940752],[127.03865774,37.57934173],[127.03848922,37.57930122],[127.03831397,37.57928754],[127.03813872,37.57930122],[127.0379702,37.57934173],[127.03781489,37.57940752],[127.03767876,37.57949606],[127.03756705,37.57960394],[127.03748403,37.57972702],[127.03743291,37.57986057],[127.03741565,37.57999946],[127.03743291,37.58013835],[127.03748403,37.5802719],[127.03756705,37.58039498],[127.03767876,37.58050286],[127.03781489,37.58059139],[127.0379702,37.58065718],[127.03813872,37.58069769],[127.03831397,37.58071137],[127.03848922,37.58069769],[127.03865774,37.58065718],[127.03881305,37.58059139],[127.03894917,37.58050286],[127.03906089,37.58039498],[127.0391439,37.5802719],[127.03919502,37.58013835],[127.03921228,37.57999946]]]}"
6780576,2022042,1123010300,11230004,서울특별시 동대문구4,서울특별시 동대문구 제기동(용두교 부근),5,6,0,5,0,1,127.0344723764,37.578542216051,"{""type"":""Polygon"",""coordinates"":[[[127.03537069,37.57854222],[127.03535343,37.57840333],[127.03530231,37.57826977],[127.0352193,37.57814669],[127.03510758,37.5780388],[127.03497145,37.57795026],[127.03481615,37.57788447],[127.03464763,37.57784396],[127.03447238,37.57783028],[127.03429712,37.57784396],[127.03412861,37.57788447],[127.0339733,37.57795026],[127.03383717,37.5780388],[127.03372545,37.57814669],[127.03364244,37.57826977],[127.03359132,37.57840333],[127.03357406,37.57854222],[127.03359132,37.57868111],[127.03364244,37.57881466],[127.03372545,37.57893774],[127.03383717,37.57904563],[127.0339733,37.57913416],[127.03412861,37.57919995],[127.03429712,37.57924046],[127.03447238,37.57925414],[127.03464763,37.57924046],[127.03481615,37.57919995],[127.03497145,37.57913416],[127.03510758,37.57904563],[127.0352193,37.57893774],[127.03530231,37.57881466],[127.03535343,37.57868111],[127.03537069,37.57854222]]]}"
6780582,2022042,1123010700,11230005,서울특별시 동대문구5,서울특별시 동대문구 청량리동(청량리역2번출구 부근),5,5,0,5,0,0,127.044194289636,37.581464465913,"{""type"":""Polygon"",""coordinates"":[[[127.0450926,37.58146447],[127.04507534,37.58132558],[127.04502422,37.58119203],[127.04494121,37.58106895],[127.04482949,37.58096107],[127.04469337,37.58087254],[127.04453806,37.58080675],[127.04436954,37.58076624],[127.04419429,37.58075256],[127.04401904,37.58076624],[127.04385052,37.58080675],[127.04369521,37.58087254],[127.04355908,37.58096107],[127.04344737,37.58106895],[127.04336435,37.58119203],[127.04331324,37.58132558],[127.04329597,37.58146447],[127.04331324,37.58160335],[127.04336435,37.5817369],[127.04344737,37.58185998],[127.04355908,37.58196786],[127.04369521,37.58205639],[127.04385052,37.58212218],[127.04401904,37.58216269],[127.04419429,37.58217637],[127.04436954,37.58216269],[127.04453806,37.58212218],[127.04469337,37.58205639],[127.04482949,37.58196786],[127.04494121,37.58185998],[127.04502422,37.5817369],[127.04507534,37.58160335],[127.0450926,37.58146447]]]}"
6780610,2022042,1123010300,11230006,서울특별시 동대문구6,서울특별시 동대문구 제기동(식당재료유통할인 부근),5,5,0,5,0,0,127.040563502605,37.582532006148,"{""type"":""Polygon"",""coordinates"":[[[127.04146182,37.58253201],[127.04144456,37.58239312],[127.04139344,37.58225958],[127.04131042,37.5821365],[127.04119871,37.58202862],[127.04106258,37.58194009],[127.04090727,37.5818743],[127.04073876,37.58183379],[127.0405635,37.58182011],[127.04038825,37.58183379],[127.04021973,37.5818743],[127.04006443,37.58194009],[127.0399283,37.58202862],[127.03981658,37.5821365],[127.03973357,37.58225958],[127.03968245,37.58239312],[127.03966519,37.58253201],[127.03968245,37.58267089],[127.03973357,37.58280444],[127.03981658,37.58292751],[127.0399283,37.58303539],[127.04006443,37.58312392],[127.04021973,37.58318971],[127.04038825,37.58323022],[127.0405635,37.5832439],[127.04073876,37.58323022],[127.04090727,37.58318971],[127.04106258,37.58312392],[127.04119871,37.58303539],[127.04131042,37.58292751],[127.04139344,37.58280444],[127.04144456,37.58267089],[127.04146182,37.58253201]]]}"
6780626,2022042,1123010200,11230007,서울특별시 동대문구7,서울특별시 동대문구 용두동(성바오로병원앞교차로 부근),5,5,0,5,0,0,127.043300367119,37.579478046975,"{""type"":""Polygon"",""coordinates"":[[[127.04419868,37.57947805],[127.04418142,37.57933916],[127.0441303,37.57920561],[127.04404729,37.57908252],[127.04393557,37.57897464],[127.04379944,37.5788861],[127.04364414,37.57882031],[127.04347562,37.5787798],[127.04330037,37.57876612],[127.04312511,37.5787798],[127.0429566,37.57882031],[127.04280129,37.5788861],[127.04266516,37.57897464],[127.04255345,37.57908252],[127.04247043,37.57920561],[127.04241931,37.57933916],[127.04240205,37.57947805],[127.04241931,37.57961694],[127.04247043,37.57975049],[127.04255345,37.57987357],[127.04266516,37.57998145],[127.04280129,37.58006999],[127.0429566,37.58013577],[127.04312511,37.58017629],[127.04330037,37.58018997],[127.04347562,37.58017629],[127.04364414,37.58013577],[127.04379944,37.58006999],[127.04393557,37.57998145],[127.04404729,37.57987357],[127.0441303,37.57975049],[127.04418142,37.57961694],[127.04419868,37.57947805]]]}"
